PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2014;2015;2016;2017;2018
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34284;B Milieukunde;voltijd onderwijs;hbo bachelor;vrouw;12;3;9;14;3
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34331;B Biotechnologie;voltijd onderwijs;hbo bachelor;man;21;18;19;14;26
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34331;B Biotechnologie;voltijd onderwijs;hbo bachelor;vrouw;20;35;26;32;32
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34333;B Diermanagement;voltijd onderwijs;hbo bachelor;man;17;14;19;39;32
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34333;B Diermanagement;voltijd onderwijs;hbo bachelor;vrouw;64;80;80;93;65
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34856;B Voedingsmiddelentechnologie;voltijd onderwijs;hbo bachelor;man;10;20;9;16;11
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34856;B Voedingsmiddelentechnologie;voltijd onderwijs;hbo bachelor;vrouw;14;18;21;26;29
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34859;B Management van de Leefomgeving;voltijd onderwijs;hbo bachelor;man;0;3;4;8;16
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34859;B Management van de Leefomgeving;voltijd onderwijs;hbo bachelor;vrouw;0;0;3;1;4
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;hbo bachelor;man;13;20;28;16;13
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;hbo bachelor;vrouw;3;7;7;8;8
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34868;B Tuinbouw en Akkerbouw;voltijd onderwijs;hbo bachelor;man;16;4;10;13;11
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34868;B Tuinbouw en Akkerbouw;voltijd onderwijs;hbo bachelor;vrouw;2;0;1;0;3
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;hbo bachelor;man;21;34;23;26;28
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;hbo bachelor;vrouw;11;9;15;16;14
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);39204;B Kust en Zee Management;voltijd onderwijs;hbo bachelor;man;16;25;23;23;18
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);39204;B Kust en Zee Management;voltijd onderwijs;hbo bachelor;vrouw;9;12;10;15;17
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);49290;M Innovative Dairy Chain Management;voltijd onderwijs;hbo master;man;0;0;0;0;1
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);49290;M Innovative Dairy Chain Management;voltijd onderwijs;hbo master;vrouw;0;0;0;0;1
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80023;Ad Omgevingskunde;deeltijd onderwijs;hbo associate degree;man;2;2;0;1;2
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80044;Ad Melkveehouderij;voltijd onderwijs;hbo associate degree;man;11;19;22;19;22
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80044;Ad Melkveehouderij;voltijd onderwijs;hbo associate degree;vrouw;1;2;2;3;3
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80069;Ad Duurzame Watertechnologie;deeltijd onderwijs;hbo associate degree;man;1;0;0;1;1
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80069;Ad Duurzame Watertechnologie;deeltijd onderwijs;hbo associate degree;vrouw;0;0;0;0;1
Friesland;0080;Leeuwarden;reguliere inst.;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80070;Ad Duurzaam Bodembeheer;deeltijd onderwijs;hbo associate degree;man;0;0;0;2;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;hbo bachelor;man;40;33;34;55;29
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;hbo bachelor;vrouw;33;19;50;38;36
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;hbo bachelor;man;14;5;9;8;3
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;hbo bachelor;vrouw;14;7;1;2;3
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;man;29;23;38;45;36
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;vrouw;27;42;27;33;27
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;hbo bachelor;man;0;1;1;1;1
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;hbo bachelor;vrouw;3;1;0;1;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;hbo bachelor;man;14;21;46;37;36
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;hbo bachelor;vrouw;5;8;18;12;11
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;hbo bachelor;man;1;1;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;hbo bachelor;vrouw;4;5;0;3;1
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;man;22;15;12;16;7
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;vrouw;59;76;78;60;48
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;hbo bachelor;man;23;13;13;17;16
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;hbo bachelor;vrouw;8;8;18;11;7
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;deeltijd onderwijs;hbo bachelor;vrouw;1;0;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;duaal onderwijs;hbo bachelor;man;1;3;0;0;1
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;duaal onderwijs;hbo bachelor;vrouw;0;1;1;2;1
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;man;132;154;159;221;195
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;vrouw;280;302;329;377;347
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;hbo bachelor;man;6;4;10;5;7
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;hbo bachelor;vrouw;16;15;15;15;9
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;deeltijd onderwijs;hbo bachelor;man;5;3;5;1;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;deeltijd onderwijs;hbo bachelor;vrouw;4;1;0;4;1
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;hbo bachelor;man;14;9;11;7;12
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;hbo bachelor;vrouw;5;9;7;10;8
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;hbo bachelor;man;2;0;1;1;2
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;hbo bachelor;vrouw;1;2;0;1;2
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;hbo bachelor;man;25;14;19;24;21
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;hbo bachelor;vrouw;43;37;49;49;52
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;hbo bachelor;man;27;53;79;85;51
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;hbo bachelor;vrouw;53;104;129;133;102
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;duaal onderwijs;hbo bachelor;man;4;8;11;13;9
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;duaal onderwijs;hbo bachelor;vrouw;7;11;5;6;2
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;hbo bachelor;man;1;2;11;5;6
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;hbo bachelor;vrouw;3;0;4;4;4
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;man;37;33;29;26;20
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;vrouw;4;9;12;15;12
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35521;B Leisure & Events Management;duaal onderwijs;hbo bachelor;man;1;0;3;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35521;B Leisure & Events Management;duaal onderwijs;hbo bachelor;vrouw;4;0;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35521;B Leisure & Events Management;voltijd onderwijs;hbo bachelor;man;16;19;15;21;11
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35521;B Leisure & Events Management;voltijd onderwijs;hbo bachelor;vrouw;59;51;57;73;61
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;duaal onderwijs;hbo bachelor;man;27;24;26;25;33
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;duaal onderwijs;hbo bachelor;vrouw;10;11;17;11;25
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;hbo bachelor;man;29;15;19;9;29
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;hbo bachelor;vrouw;44;37;29;30;26
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35524;B Tourism Management;voltijd onderwijs;hbo bachelor;man;25;20;23;31;13
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35524;B Tourism Management;voltijd onderwijs;hbo bachelor;vrouw;123;132;86;90;81
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;hbo bachelor;man;1;0;1;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;hbo bachelor;vrouw;2;1;2;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;hbo bachelor;man;12;11;10;3;13
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;hbo bachelor;vrouw;25;30;27;29;41
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;deeltijd onderwijs;hbo bachelor;man;12;8;10;12;7
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;deeltijd onderwijs;hbo bachelor;vrouw;1;0;1;1;3
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;voltijd onderwijs;hbo bachelor;man;34;41;62;64;59
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;voltijd onderwijs;hbo bachelor;vrouw;8;9;15;26;18
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);45284;M Content & Media Strategy;voltijd onderwijs;hbo master;man;0;0;0;0;3
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);45284;M Content & Media Strategy;voltijd onderwijs;hbo master;vrouw;0;0;0;0;9
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);49135;M International Leisure, Tourism & Events Management;voltijd onderwijs;hbo master;man;0;0;0;8;12
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);49135;M International Leisure, Tourism & Events Management;voltijd onderwijs;hbo master;vrouw;0;0;0;11;44
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80009;Ad Tourism Management;voltijd onderwijs;hbo associate degree;vrouw;0;0;0;0;6
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;duaal onderwijs;hbo associate degree;man;48;38;32;47;35
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;duaal onderwijs;hbo associate degree;vrouw;25;24;22;17;17
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;voltijd onderwijs;hbo associate degree;man;5;15;3;8;6
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;voltijd onderwijs;hbo associate degree;vrouw;11;15;7;8;10
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;deeltijd onderwijs;hbo associate degree;vrouw;0;0;0;1;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;duaal onderwijs;hbo associate degree;man;2;1;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;duaal onderwijs;hbo associate degree;vrouw;0;1;1;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;voltijd onderwijs;hbo associate degree;man;8;2;7;0;6
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;voltijd onderwijs;hbo associate degree;vrouw;12;10;18;12;9
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;duaal onderwijs;hbo associate degree;man;7;11;5;6;2
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;duaal onderwijs;hbo associate degree;vrouw;9;12;11;15;9
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;voltijd onderwijs;hbo associate degree;man;5;3;3;5;1
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;voltijd onderwijs;hbo associate degree;vrouw;3;5;7;3;4
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;deeltijd onderwijs;hbo associate degree;man;19;0;1;2;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;deeltijd onderwijs;hbo associate degree;vrouw;17;3;4;0;0
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;voltijd onderwijs;hbo associate degree;man;10;4;15;9;7
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;voltijd onderwijs;hbo associate degree;vrouw;3;5;10;4;7
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;hbo associate degree;man;3;3;7;5;1
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;hbo associate degree;vrouw;2;4;4;4;6
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;voltijd onderwijs;hbo associate degree;man;7;4;5;4;6
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;voltijd onderwijs;hbo associate degree;vrouw;12;19;17;14;16
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;man;14;11;7;3;6
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;vrouw;27;22;9;12;11
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;man;40;42;44;42;44
Friesland;0080;Leeuwarden;reguliere inst.;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;vrouw;177;191;280;228;224
