PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;deeltijd onderwijs;vrouw;7;1;7;12;14
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;voltijd onderwijs;man;14;18;12;9;17
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;voltijd onderwijs;vrouw;6;9;9;19;12
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;deeltijd onderwijs;man;2;1;1;1;0
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;deeltijd onderwijs;vrouw;3;2;1;1;1
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;voltijd onderwijs;man;0;1;1;2;6
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;voltijd onderwijs;vrouw;2;0;1;1;1
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56823;B Algemene Cultuurwetenschappen;deeltijd onderwijs;man;0;0;0;0;1
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56823;B Algemene Cultuurwetenschappen;deeltijd onderwijs;vrouw;1;0;2;1;1
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56823;B Algemene Cultuurwetenschappen;voltijd onderwijs;man;6;6;11;9;10
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56823;B Algemene Cultuurwetenschappen;voltijd onderwijs;vrouw;42;42;56;53;50
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56826;B Communicatie- en Informatiewetenschappen;deeltijd onderwijs;man;0;0;0;0;2
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56826;B Communicatie- en Informatiewetenschappen;deeltijd onderwijs;vrouw;1;1;0;2;3
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56826;B Communicatie- en Informatiewetenschappen;voltijd onderwijs;man;32;39;82;136;108
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56826;B Communicatie- en Informatiewetenschappen;voltijd onderwijs;vrouw;93;125;173;199;214
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;techniek;n.v.t. (techniek);55018;B Data Science (joint degree);voltijd onderwijs;man;0;0;26;25;21
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;techniek;n.v.t. (techniek);55018;B Data Science (joint degree);voltijd onderwijs;vrouw;0;0;9;13;20
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60046;M Finance;voltijd onderwijs;man;140;121;126;166;168
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60046;M Finance;voltijd onderwijs;vrouw;47;42;50;48;48
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60056;M Econometrics and Mathematical Economics;voltijd onderwijs;man;20;8;18;18;21
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60056;M Econometrics and Mathematical Economics;voltijd onderwijs;vrouw;6;8;7;12;12
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60057;M Business Analytics and Operations Research;voltijd onderwijs;man;22;20;32;31;20
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60057;M Business Analytics and Operations Research;voltijd onderwijs;vrouw;8;12;9;11;16
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60058;M Quantitative Finance and Actuarial Science;voltijd onderwijs;man;13;13;18;21;16
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60058;M Quantitative Finance and Actuarial Science;voltijd onderwijs;vrouw;7;1;4;5;3
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60060;M Accountancy;voltijd onderwijs;man;106;108;102;87;88
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60060;M Accountancy;voltijd onderwijs;vrouw;64;50;67;53;55
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60063;M Marketing Management;voltijd onderwijs;man;78;114;136;104;114
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60063;M Marketing Management;voltijd onderwijs;vrouw;59;100;129;103;108
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60064;M Marketing Analytics;voltijd onderwijs;man;5;13;18;19;25
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60064;M Marketing Analytics;voltijd onderwijs;vrouw;13;9;18;34;30
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60066;M Strategic Management;voltijd onderwijs;man;76;122;201;167;164
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60066;M Strategic Management;voltijd onderwijs;vrouw;35;46;80;67;67
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60093;M Supply Chain Management;voltijd onderwijs;man;69;98;120;130;143
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60093;M Supply Chain Management;voltijd onderwijs;vrouw;34;50;47;73;51
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60407;M International Management;voltijd onderwijs;man;29;38;60;63;28
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60407;M International Management;voltijd onderwijs;vrouw;30;31;38;49;27
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60908;M Research Master in Business (research);voltijd onderwijs;man;7;10;8;5;5
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60908;M Research Master in Business (research);voltijd onderwijs;vrouw;3;5;3;5;4
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60909;M Research Master in Economics (research);voltijd onderwijs;man;11;5;10;10;11
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);60909;M Research Master in Economics (research);voltijd onderwijs;vrouw;5;0;6;8;3
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);66401;M Economics;voltijd onderwijs;man;51;48;49;49;52
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);66401;M Economics;voltijd onderwijs;vrouw;27;35;20;19;36
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);66402;M Fiscale Economie;voltijd onderwijs;man;35;30;39;43;32
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;economie;n.v.t. (economie);66402;M Fiscale Economie;voltijd onderwijs;vrouw;10;20;24;22;17
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60075;M Human Resource Studies;voltijd onderwijs;man;26;29;20;16;36
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60075;M Human Resource Studies;voltijd onderwijs;vrouw;85;76;79;93;107
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60076;M Psychologie en Geestelijke Gezondheid;voltijd onderwijs;man;13;15;15;12;23
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60076;M Psychologie en Geestelijke Gezondheid;voltijd onderwijs;vrouw;86;84;96;108;97
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60077;M Social Psychology;voltijd onderwijs;man;25;23;24;16;19
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60077;M Social Psychology;voltijd onderwijs;vrouw;38;54;51;51;47
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60394;M Social and Behavioural Sciences (research);voltijd onderwijs;man;8;6;4;6;6
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60394;M Social and Behavioural Sciences (research);voltijd onderwijs;vrouw;5;7;12;9;8
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60754;M Organization Studies;voltijd onderwijs;man;47;39;41;36;30
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60754;M Organization Studies;voltijd onderwijs;vrouw;60;49;40;45;81
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60954;M Individual Differences and Assessment (research);voltijd onderwijs;man;0;2;0;1;2
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60954;M Individual Differences and Assessment (research);voltijd onderwijs;vrouw;0;5;6;2;10
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66599;M Sociology;voltijd onderwijs;man;5;7;11;9;10
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66599;M Sociology;voltijd onderwijs;vrouw;11;5;27;28;27
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66627;M Bestuurskunde;voltijd onderwijs;man;21;18;18;15;21
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66627;M Bestuurskunde;voltijd onderwijs;vrouw;15;12;5;3;9
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gezondheidszorg;n.v.t. (gezondheidszorg);66581;M Medische Psychologie;voltijd onderwijs;man;7;1;4;2;3
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;gezondheidszorg;n.v.t. (gezondheidszorg);66581;M Medische Psychologie;voltijd onderwijs;vrouw;47;43;50;59;40
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;natuur;n.v.t. (natuur);60055;M Information Management;voltijd onderwijs;man;63;77;90;102;85
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;natuur;n.v.t. (natuur);60055;M Information Management;voltijd onderwijs;vrouw;14;19;24;31;23
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60069;M Law and Technology;voltijd onderwijs;man;26;27;46;45;56
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60069;M Law and Technology;voltijd onderwijs;vrouw;30;24;53;38;52
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60070;M Sociaal Recht en Sociale Politiek;voltijd onderwijs;man;0;4;5;3;12
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60070;M Sociaal Recht en Sociale Politiek;voltijd onderwijs;vrouw;0;8;17;21;25
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60072;M International Business Law;voltijd onderwijs;man;36;31;25;25;13
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60072;M International Business Law;voltijd onderwijs;vrouw;48;28;23;24;32
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60084;M Rechtsgeleerdheid;voltijd onderwijs;man;37;37;44;47;55
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60084;M Rechtsgeleerdheid;voltijd onderwijs;vrouw;114;117;138;158;171
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60224;M International and European Law;voltijd onderwijs;man;24;14;14;14;20
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60224;M International and European Law;voltijd onderwijs;vrouw;47;55;41;50;53
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60393;M Research master in Law (research);voltijd onderwijs;man;4;5;0;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60393;M Research master in Law (research);voltijd onderwijs;vrouw;5;3;2;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60408;M Ondernemingsrecht;voltijd onderwijs;man;17;15;24;24;25
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);60408;M Ondernemingsrecht;voltijd onderwijs;vrouw;11;22;16;25;19
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);66827;M Fiscaal Recht;deeltijd onderwijs;man;1;0;2;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);66827;M Fiscaal Recht;deeltijd onderwijs;vrouw;1;0;1;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);66827;M Fiscaal Recht;voltijd onderwijs;man;36;26;43;26;39
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;recht;n.v.t. (recht);66827;M Fiscaal Recht;voltijd onderwijs;vrouw;22;24;38;43;38
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;sectoroverstijgend;sectoroverstijgend;60686;M International Business Taxation;voltijd onderwijs;man;20;19;24;16;15
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;sectoroverstijgend;sectoroverstijgend;60686;M International Business Taxation;voltijd onderwijs;vrouw;17;19;13;16;13
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;sectoroverstijgend;sectoroverstijgend;60964;M Data Science and Society;voltijd onderwijs;man;0;0;0;0;117
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;sectoroverstijgend;sectoroverstijgend;60964;M Data Science and Society;voltijd onderwijs;vrouw;0;0;0;0;69
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;sectoroverstijgend;sectoroverstijgend;66725;M Victimology and Criminal Justice;voltijd onderwijs;man;14;8;5;5;5
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;sectoroverstijgend;sectoroverstijgend;66725;M Victimology and Criminal Justice;voltijd onderwijs;vrouw;31;32;26;17;27
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;deeltijd onderwijs;vrouw;1;4;0;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;man;10;6;6;8;7
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;vrouw;44;52;46;52;41
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;deeltijd onderwijs;man;1;0;0;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;deeltijd onderwijs;vrouw;0;0;1;1;1
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;voltijd onderwijs;man;0;0;0;0;1
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;voltijd onderwijs;vrouw;0;0;1;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;deeltijd onderwijs;man;5;3;1;3;9
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;deeltijd onderwijs;vrouw;4;6;2;5;12
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;man;15;10;14;13;21
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;vrouw;6;8;10;13;19
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;man;0;1;0;2;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;man;2;1;0;1;4
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;vrouw;1;3;2;1;1
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60834;M Communicatie- & Informatiewetenschappen (research);voltijd onderwijs;man;1;2;0;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60834;M Communicatie- & Informatiewetenschappen (research);voltijd onderwijs;vrouw;3;3;1;1;0
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);60960;M Linguistics and Communication Sciences (research);voltijd onderwijs;vrouw;0;0;0;0;3
Noord-Brabant;0855;Tilburg;reguliere inst.;master;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);66826;M Communicatie- & Informatiewetenschappen;deeltijd onderwijs;man;2;0;0;1;0
