PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2014;2015;2016;2017;2018
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60809;M Information Science;voltijd onderwijs;wo master;man;39;25;27;32;57
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60809;M Information Science;voltijd onderwijs;wo master;vrouw;7;3;3;15;10
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60810;M Environmental Sciences;voltijd onderwijs;wo master;man;32;46;40;48;44
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60810;M Environmental Sciences;voltijd onderwijs;wo master;vrouw;40;43;60;55;60
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66157;M Farmacie;voltijd onderwijs;wo master;man;31;40;36;59;48
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66157;M Farmacie;voltijd onderwijs;wo master;vrouw;93;93;83;92;88
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66978;M Informatica;voltijd onderwijs;wo master;man;64;61;60;70;71
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66978;M Informatica;voltijd onderwijs;wo master;vrouw;5;3;8;9;5
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;wo master;man;10;13;18;32;31
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;wo master;vrouw;3;4;3;9;22
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66986;M Earth Sciences;voltijd onderwijs;wo master;man;51;69;81;94;91
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66986;M Earth Sciences;voltijd onderwijs;wo master;vrouw;32;30;44;69;58
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;60701;M Kunstonderwijs en Communicatie;voltijd onderwijs;wo postmaster;man;3;1;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;60701;M Kunstonderwijs en Communicatie;voltijd onderwijs;wo postmaster;vrouw;10;2;2;3;6
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;60740;M Educatie en Communicatie in de Taal en cultuurwetenschappen;voltijd onderwijs;wo postmaster;man;8;9;12;8;8
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;60740;M Educatie en Communicatie in de Taal en cultuurwetenschappen;voltijd onderwijs;wo postmaster;vrouw;36;37;35;31;24
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;60747;M Mens- en Maatschappijonderwijs en Communicatie;voltijd onderwijs;wo postmaster;man;3;8;7;7;9
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;60747;M Mens- en Maatschappijonderwijs en Communicatie;voltijd onderwijs;wo postmaster;vrouw;5;5;4;4;5
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;deeltijd onderwijs;wo postmaster;man;1;1;1;2;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;deeltijd onderwijs;wo postmaster;vrouw;2;0;1;1;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;voltijd onderwijs;wo postmaster;man;7;12;5;3;4
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;voltijd onderwijs;wo postmaster;vrouw;9;4;4;3;2
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;wo postmaster;man;0;1;0;2;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;wo postmaster;vrouw;0;0;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;wo postmaster;man;4;1;2;6;2
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;wo postmaster;vrouw;1;0;1;2;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;wo postmaster;man;4;0;2;0;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;wo postmaster;vrouw;1;2;1;0;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;wo postmaster;man;0;1;2;5;3
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;wo postmaster;vrouw;7;10;5;7;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;deeltijd onderwijs;wo postmaster;man;1;0;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;deeltijd onderwijs;wo postmaster;vrouw;0;2;1;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;wo postmaster;man;0;1;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;wo postmaster;vrouw;2;0;2;1;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;deeltijd onderwijs;wo postmaster;man;0;0;1;0;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;deeltijd onderwijs;wo postmaster;vrouw;1;0;2;1;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;wo postmaster;man;3;4;1;3;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;wo postmaster;vrouw;8;10;13;11;6
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;voltijd onderwijs;wo postmaster;man;0;4;2;2;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;voltijd onderwijs;wo postmaster;vrouw;1;0;4;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;deeltijd onderwijs;wo postmaster;man;2;1;1;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;deeltijd onderwijs;wo postmaster;vrouw;2;3;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;wo postmaster;man;8;4;7;5;2
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;wo postmaster;vrouw;10;3;4;8;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68507;M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing;deeltijd onderwijs;wo postmaster;man;0;0;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68507;M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing;deeltijd onderwijs;wo postmaster;vrouw;1;0;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68507;M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing;voltijd onderwijs;wo postmaster;man;3;0;1;0;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68507;M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing;voltijd onderwijs;wo postmaster;vrouw;2;0;1;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;deeltijd onderwijs;wo postmaster;vrouw;0;0;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;voltijd onderwijs;wo postmaster;vrouw;1;1;3;1;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;man;1;0;0;0;2
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;vrouw;2;0;2;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;man;2;4;4;8;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;vrouw;5;5;4;5;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68510;M Leraar Voorbereidend Hoger Onderwijs in Muziek;deeltijd onderwijs;wo postmaster;man;0;0;0;0;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68510;M Leraar Voorbereidend Hoger Onderwijs in Muziek;voltijd onderwijs;wo postmaster;man;0;0;2;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68510;M Leraar Voorbereidend Hoger Onderwijs in Muziek;voltijd onderwijs;wo postmaster;vrouw;0;0;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;deeltijd onderwijs;wo postmaster;man;0;0;1;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;wo postmaster;man;3;1;1;5;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;wo postmaster;vrouw;0;0;1;2;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;deeltijd onderwijs;wo postmaster;man;1;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;deeltijd onderwijs;wo postmaster;vrouw;1;1;1;3;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;voltijd onderwijs;wo postmaster;man;0;2;1;2;3
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;voltijd onderwijs;wo postmaster;vrouw;6;12;5;14;3
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;wo postmaster;man;1;0;0;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;wo postmaster;vrouw;0;0;0;2;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;wo postmaster;man;0;3;4;6;4
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;wo postmaster;vrouw;1;2;3;2;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68514;M Leraar Voorbereidend Hoger Onderwijs in Spaans;deeltijd onderwijs;wo postmaster;vrouw;1;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68514;M Leraar Voorbereidend Hoger Onderwijs in Spaans;voltijd onderwijs;wo postmaster;vrouw;4;3;4;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;deeltijd onderwijs;wo postmaster;man;1;1;2;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;deeltijd onderwijs;wo postmaster;vrouw;1;1;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;voltijd onderwijs;wo postmaster;man;2;2;3;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;voltijd onderwijs;wo postmaster;vrouw;6;1;0;3;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;deeltijd onderwijs;wo postmaster;vrouw;0;1;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;voltijd onderwijs;wo postmaster;man;0;1;1;1;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;voltijd onderwijs;wo postmaster;vrouw;6;6;3;3;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;deeltijd onderwijs;wo postmaster;man;0;0;0;0;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;voltijd onderwijs;wo postmaster;man;0;0;0;0;14
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;voltijd onderwijs;wo postmaster;vrouw;0;0;0;0;12
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;voltijd onderwijs;wo postmaster;man;0;0;0;0;3
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;voltijd onderwijs;wo postmaster;vrouw;0;0;0;0;14
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;man;0;0;0;0;2
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;vrouw;0;0;0;0;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;man;0;0;0;0;9
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;vrouw;0;0;0;0;9
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;wo bachelor;man;176;155;181;223;191
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;wo bachelor;vrouw;315;288;353;397;350
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60602;M European Law;voltijd onderwijs;wo master;man;8;11;14;11;14
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60602;M European Law;voltijd onderwijs;wo master;vrouw;17;20;22;11;23
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60741;M Onderneming en recht;voltijd onderwijs;wo master;man;28;32;36;38;31
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60741;M Onderneming en recht;voltijd onderwijs;wo master;vrouw;39;30;45;32;29
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60742;M Law and Economics;voltijd onderwijs;wo master;man;9;12;20;15;20
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60742;M Law and Economics;voltijd onderwijs;wo master;vrouw;9;16;14;11;18
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60744;M Legal Research (research);voltijd onderwijs;wo master;man;8;6;4;6;7
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60744;M Legal Research (research);voltijd onderwijs;wo master;vrouw;4;10;11;9;7
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60856;M Public International Law;voltijd onderwijs;wo master;man;21;24;12;14;24
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60856;M Public International Law;voltijd onderwijs;wo master;vrouw;34;30;43;52;48
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66451;M Nederlands Recht;deeltijd onderwijs;wo master;man;5;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66451;M Nederlands Recht;deeltijd onderwijs;wo master;vrouw;2;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;wo master;man;75;86;57;59;71
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;wo master;vrouw;125;163;138;100;139
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66828;M Notarieel Recht;voltijd onderwijs;wo master;man;5;11;11;15;6
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66828;M Notarieel Recht;voltijd onderwijs;wo master;vrouw;22;25;27;45;25
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;wo bachelor;man;102;99;114;122;98
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;wo bachelor;vrouw;190;209;191;213;202
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;56987;B Global Sustainability Science;voltijd onderwijs;wo bachelor;man;0;0;0;0;34
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;56987;B Global Sustainability Science;voltijd onderwijs;wo bachelor;vrouw;0;0;0;0;29
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50001;B Theater-, Film- en Televisiewetenschap;voltijd onderwijs;wo bachelor;man;15;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50001;B Theater-, Film- en Televisiewetenschap;voltijd onderwijs;wo bachelor;vrouw;75;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;deeltijd onderwijs;wo bachelor;man;3;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;deeltijd onderwijs;wo bachelor;vrouw;3;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;voltijd onderwijs;wo bachelor;man;2;3;3;2;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;voltijd onderwijs;wo bachelor;vrouw;2;1;5;3;5
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50906;B Media en Cultuur;voltijd onderwijs;wo bachelor;man;0;9;13;18;19
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50906;B Media en Cultuur;voltijd onderwijs;wo bachelor;vrouw;0;31;49;60;66
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;deeltijd onderwijs;wo bachelor;man;13;11;2;1;2
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;deeltijd onderwijs;wo bachelor;vrouw;6;4;0;1;1
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;voltijd onderwijs;wo bachelor;man;105;103;95;80;77
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;voltijd onderwijs;wo bachelor;vrouw;54;52;59;53;38
Utrecht;0344;Utrecht;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56041;B Islam en Arabisch;voltijd onderwijs;wo bachelor;man;0;2;0;2;1
