PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34220;B Tuin- en Landschapsinrichting;deeltijd onderwijs;vrouw;4;4;4;9;1
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34220;B Tuin- en Landschapsinrichting;voltijd onderwijs;man;45;32;51;31;42
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34220;B Tuin- en Landschapsinrichting;voltijd onderwijs;vrouw;15;17;18;24;26
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34221;B Bos- en Natuurbeheer;deeltijd onderwijs;man;6;9;5;8;8
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34221;B Bos- en Natuurbeheer;deeltijd onderwijs;vrouw;2;3;5;6;6
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34221;B Bos- en Natuurbeheer;voltijd onderwijs;man;64;73;90;65;62
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34221;B Bos- en Natuurbeheer;voltijd onderwijs;vrouw;16;28;22;32;16
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34226;B Land- en Watermanagement;deeltijd onderwijs;man;10;1;7;10;2
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34226;B Land- en Watermanagement;deeltijd onderwijs;vrouw;3;0;2;0;0
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34226;B Land- en Watermanagement;voltijd onderwijs;man;57;45;39;35;27
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34226;B Land- en Watermanagement;voltijd onderwijs;vrouw;6;12;4;4;9
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34856;B Voedingsmiddelentechnologie;voltijd onderwijs;man;9;14;5;12;8
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34856;B Voedingsmiddelentechnologie;voltijd onderwijs;vrouw;18;22;18;12;7
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34859;B Management van de Leefomgeving;voltijd onderwijs;man;0;0;11;5;7
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34859;B Management van de Leefomgeving;voltijd onderwijs;vrouw;0;0;2;5;4
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;man;26;31;27;24;9
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;vrouw;17;7;9;7;2
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;man;5;16;4;10;8
Gelderland;0275;Rheden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;vrouw;33;41;25;33;35
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80015;Ad Educatie en Kennismanagement Groene Sector Bloemsierkunst;deeltijd onderwijs;man;0;2;0;0;1
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80015;Ad Educatie en Kennismanagement Groene Sector Bloemsierkunst;deeltijd onderwijs;vrouw;4;4;2;3;2
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80015;Ad Educatie en Kennismanagement Groene Sector Bloemsierkunst;voltijd onderwijs;man;0;0;0;2;0
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80015;Ad Educatie en Kennismanagement Groene Sector Bloemsierkunst;voltijd onderwijs;vrouw;12;1;8;13;15
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80064;Ad Onderwijsondersteuner Educatie en Kennismanagement Groene Sector;deeltijd onderwijs;man;4;5;2;7;1
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80064;Ad Onderwijsondersteuner Educatie en Kennismanagement Groene Sector;deeltijd onderwijs;vrouw;0;3;1;5;5
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);80052;Ad Onderwijsondersteuner Consumptieve Techniek I en II;deeltijd onderwijs;man;2;0;0;3;0
Gelderland;0289;Wageningen;reguliere inst.;associate degree;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);80052;Ad Onderwijsondersteuner Consumptieve Techniek I en II;deeltijd onderwijs;vrouw;1;1;0;0;0
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;deeltijd onderwijs;man;10;10;12;11;10
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;deeltijd onderwijs;vrouw;13;17;9;6;16
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;voltijd onderwijs;man;13;15;17;7;9
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34899;B Educatie en Kennismanagement Groene Sector;voltijd onderwijs;vrouw;59;51;61;36;57
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;deeltijd onderwijs;man;11;12;14;4;6
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;deeltijd onderwijs;vrouw;2;2;2;1;4
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;voltijd onderwijs;man;0;0;0;2;2
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;voltijd onderwijs;vrouw;0;0;3;6;3
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);39301;B Docent en kennismanager Dienstverlening en Producten;deeltijd onderwijs;man;0;0;0;0;4
Gelderland;0289;Wageningen;reguliere inst.;bachelor;30TX;Aeres Hogeschool;onderwijs;n.v.t. (onderwijs);39301;B Docent en kennismanager Dienstverlening en Producten;deeltijd onderwijs;vrouw;0;0;0;0;3
Gelderland;0289;Wageningen;reguliere inst.;master;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);44135;M Leren en Innoveren;deeltijd onderwijs;man;15;6;5;9;11
Gelderland;0289;Wageningen;reguliere inst.;master;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);44135;M Leren en Innoveren;deeltijd onderwijs;vrouw;15;20;19;21;25
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;man;1;9;8;4;4
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;vrouw;7;12;15;10;18
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80080;Ad Ondernemen;voltijd onderwijs;man;0;0;0;27;40
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);80080;Ad Ondernemen;voltijd onderwijs;vrouw;0;0;0;11;15
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80026;Ad Sport, Gezondheid en Management;voltijd onderwijs;man;20;27;26;29;27
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80026;Ad Sport, Gezondheid en Management;voltijd onderwijs;vrouw;4;9;12;7;4
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80086;Ad Ervaringsdeskundigheid in Zorg en Welzijn;deeltijd onderwijs;man;16;13;11;19;10
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80086;Ad Ervaringsdeskundigheid in Zorg en Welzijn;deeltijd onderwijs;vrouw;11;25;24;27;29
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;deeltijd onderwijs;man;1;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;deeltijd onderwijs;vrouw;5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;man;5;9;1;8;3
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;vrouw;28;19;23;17;40
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;man;0;0;3;2;1
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;vrouw;0;0;57;41;28
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80027;Ad Muziek (dirigent Hafabra);voltijd onderwijs;man;1;1;0;0;0
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80027;Ad Muziek (dirigent Hafabra);voltijd onderwijs;vrouw;0;0;0;1;0
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;man;1;5;2;2;1
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;vrouw;4;3;3;4;1
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);80039;Ad Projectleider Techniek;deeltijd onderwijs;man;40;69;35;4;72
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);80039;Ad Projectleider Techniek;deeltijd onderwijs;vrouw;0;1;1;0;2
Groningen;0014;Groningen;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);80077;Ad Systeemspecialist Automotive;deeltijd onderwijs;man;0;0;0;6;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;268;292;250;228;213
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;187;223;185;145;146
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;8;6;13;8;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;6;5;8;3;5
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;137;154;170;226;228
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;48;57;62;63;92
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;man;11;15;9;11;10
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;vrouw;6;7;2;3;4
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;duaal onderwijs;man;11;6;12;17;10
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;duaal onderwijs;vrouw;12;5;2;1;3
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;122;131;164;161;171
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;47;46;92;91;99
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;41;47;51;58;62
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;114;156;184;182;204
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;62;36;46;49;40
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;23;21;16;14;16
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;man;8;2;9;4;5
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;vrouw;7;3;8;3;5
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;man;81;72;72;64;57
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;vrouw;120;116;120;140;93
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;0;5;5;8;6
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;9;14;13;15;13
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;36;35;59;56;52
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;58;70;94;99;79
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;man;52;33;23;24;18
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;vrouw;24;21;20;15;12
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;man;3;11;8;6;7
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;vrouw;5;1;4;11;10
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;114;107;54;95;50
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;25;22;24;31;23
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;man;66;58;55;56;72
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;vrouw;27;12;28;25;27
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39203;B Vastgoed en Makelaardij;voltijd onderwijs;man;53;58;91;79;109
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39203;B Vastgoed en Makelaardij;voltijd onderwijs;vrouw;15;30;42;38;48
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;man;1;8;7;2;3
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;vrouw;6;9;11;11;9
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;man;65;71;81;60;73
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;vrouw;140;153;151;155;151
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;man;117;92;102;92;84
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;vrouw;51;49;42;49;26
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;7;18;20;22;16
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;14;35;41;55;71
Groningen;0014;Groningen;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;61;57;119;91;74
