brin_nummer,kwalificatie_code,kwalificatie_naam,2015_man_i,2015_vrouw_i,2015_tot_i,2016_man_i,2016_vrouw_i,2016_tot_i,2017_man_i,2017_vrouw_i,2017_tot_i,2018_man_i,2018_vrouw_i,2018_tot_i,2019_man_i,2019_vrouw_i,2019_tot_i,2015_man_d,2015_vrouw_d,2015_tot_d,2016_man_d,2016_vrouw_d,2016_tot_d,2017_man_d,2017_vrouw_d,2017_tot_d,2018_man_d,2018_vrouw_d,2018_tot_d,2019_man_d,2019_vrouw_d,2019_tot_d,tech_label
25LZ,95321.0,ICT- en mediabeheer (ICT-beheerder),118.0,2.0,120.0,94.0,3.0,97.0,52.0,3.0,55.0,9.0,1.0,10.0,1.0,0.0,1.0,21.0,0.0,21.0,21.0,0.0,21.0,23.0,0.0,23.0,43.0,2.0,45.0,7.0,1.0,8.0,tech
25LZ,95705.0,Allround DTP-er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,22086.0,Mediavormgever,60.0,28.0,88.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,22087.0,Applicatie- en mediaontwikkeling,83.0,4.0,87.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,22166.0,Medewerker marketing en communicatie,38.0,19.0,57.0,13.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25MA,22263.0,ICT- en mediabeheer,90.0,3.0,93.0,39.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,9.0,5.0,14.0,7.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25MA,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,65.0,2.0,67.0,41.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,25189.0,ICT-beheerder,0.0,0.0,0.0,22.0,0.0,22.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,13.0,0.0,13.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,21.0,1.0,22.0,22.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,25192.0,Medewerker ICT,0.0,0.0,0.0,24.0,1.0,25.0,47.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,25201.0,Mediavormgever,0.0,0.0,0.0,38.0,13.0,51.0,59.0,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MA,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),20.0,5.0,25.0,23.0,6.0,29.0,12.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,12.0,10.0,4.0,14.0,11.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,90414.0,Mediavormgever (Interactieve vormgeving),23.0,8.0,31.0,31.0,17.0,48.0,22.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,16.0,5.0,21.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,growth
25MA,90532.0,Medewerker marketing en communicatie (Marketing medewerker),13.0,13.0,26.0,21.0,14.0,35.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,32.0,11.0,14.0,25.0,15.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,growth
25MA,95060.0,ICT-medewerker (Medewerker ICT),50.0,1.0,51.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,18.0,1.0,19.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,95070.0,ICT-medewerker (Medewerker beheer ICT),65.0,1.0,66.0,40.0,1.0,41.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,13.0,1.0,14.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),73.0,0.0,73.0,78.0,1.0,79.0,30.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,37.0,0.0,37.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,95313.0,Applicatie- en mediaontwikkeling (Mediadeveloper),56.0,2.0,58.0,36.0,1.0,37.0,18.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,15.0,0.0,15.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,95321.0,ICT- en mediabeheer (ICT-beheerder),43.0,0.0,43.0,45.0,0.0,45.0,21.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,19.0,0.0,19.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,95323.0,ICT- en mediabeheer (Netwerkbeheerder),26.0,0.0,26.0,14.0,1.0,15.0,18.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,22.0,0.0,22.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25MA,95701.0,Mediadeveloper,0.0,0.0,0.0,14.0,0.0,14.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25MB,22166.0,Medewerker marketing en communicatie,96.0,72.0,168.0,43.0,42.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25MB,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,43.0,81.0,22.0,42.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,42.0,76.0,growth
25MB,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,75.0,6.0,81.0,196.0,10.0,206.0,302.0,16.0,318.0,374.0,12.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,41.0,tech
25MB,25189.0,ICT-beheerder,0.0,0.0,0.0,70.0,2.0,72.0,154.0,6.0,160.0,256.0,8.0,264.0,251.0,8.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,64.0,tech
25MB,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,66.0,2.0,68.0,110.0,1.0,111.0,112.0,8.0,120.0,103.0,5.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,54.0,2.0,56.0,tech
25MB,25192.0,Medewerker ICT,0.0,0.0,0.0,32.0,2.0,34.0,58.0,2.0,60.0,63.0,0.0,63.0,61.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,20.0,26.0,0.0,26.0,tech
25MB,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),5.0,11.0,16.0,3.0,20.0,23.0,2.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,28.0,3.0,11.0,14.0,5.0,17.0,22.0,1.0,21.0,22.0,0.0,1.0,1.0,growth
25MB,90532.0,Medewerker marketing en communicatie (Marketing medewerker),22.0,11.0,33.0,30.0,5.0,35.0,32.0,15.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,13.0,36.0,21.0,12.0,33.0,23.0,5.0,28.0,30.0,13.0,43.0,6.0,0.0,6.0,growth
25MB,95060.0,ICT-medewerker (Medewerker ICT),69.0,3.0,72.0,19.0,2.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,21.0,33.0,1.0,34.0,18.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25MB,95070.0,ICT-medewerker (Medewerker beheer ICT),112.0,2.0,114.0,59.0,1.0,60.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,26.0,1.0,27.0,26.0,0.0,26.0,27.0,0.0,27.0,0.0,0.0,0.0,tech
25MB,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),189.0,8.0,197.0,122.0,4.0,126.0,54.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,29.0,1.0,30.0,57.0,2.0,59.0,56.0,2.0,58.0,0.0,0.0,0.0,tech
25MB,95321.0,ICT- en mediabeheer (ICT-beheerder),139.0,4.0,143.0,96.0,2.0,98.0,44.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,25.0,31.0,1.0,32.0,58.0,1.0,59.0,42.0,0.0,42.0,2.0,0.0,2.0,tech
25PJ,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,27.0,25.0,52.0,61.0,53.0,114.0,92.0,89.0,181.0,97.0,100.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,38.0,growth
25PJ,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,66.0,1.0,67.0,134.0,4.0,138.0,191.0,10.0,201.0,221.0,17.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,34.0,0.0,34.0,tech
25PJ,25188.0,Gamedeveloper,0.0,0.0,0.0,43.0,9.0,52.0,45.0,4.0,49.0,69.0,8.0,77.0,95.0,10.0,105.0,,,,,,,,,,,,,,,,tech
25PJ,25189.0,ICT-beheerder,0.0,0.0,0.0,76.0,1.0,77.0,172.0,4.0,176.0,279.0,8.0,287.0,288.0,10.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,tech
25PJ,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,40.0,1.0,41.0,77.0,2.0,79.0,120.0,5.0,125.0,101.0,5.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,tech
25PJ,25192.0,Medewerker ICT,0.0,0.0,0.0,31.0,0.0,31.0,65.0,2.0,67.0,71.0,3.0,74.0,81.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,21.0,3.0,24.0,tech
25PJ,25201.0,Mediavormgever,0.0,0.0,0.0,59.0,49.0,108.0,102.0,90.0,192.0,133.0,136.0,269.0,165.0,158.0,323.0,,,,,,,,,,,,,,,,tech
25PJ,26010.0,E-commerce Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,66.0,9.0,75.0,,,,,,,,,,,,,,,,growth
25PJ,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),68.0,23.0,91.0,47.0,13.0,60.0,27.0,10.0,37.0,8.0,5.0,13.0,0.0,1.0,1.0,4.0,2.0,6.0,16.0,3.0,19.0,17.0,2.0,19.0,19.0,5.0,24.0,7.0,4.0,11.0,tech
25PJ,90412.0,Mediavormgever (Art & Design KC GOC),5.0,9.0,14.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PJ,90413.0,Mediavormgever (Grafische vormgeving),96.0,149.0,245.0,56.0,108.0,164.0,40.0,77.0,117.0,22.0,42.0,64.0,3.0,6.0,9.0,36.0,24.0,60.0,29.0,31.0,60.0,16.0,35.0,51.0,16.0,32.0,48.0,16.0,34.0,50.0,tech
25PJ,90414.0,Mediavormgever (Interactieve vormgeving),61.0,8.0,69.0,45.0,6.0,51.0,27.0,2.0,29.0,11.0,0.0,11.0,0.0,0.0,0.0,7.0,1.0,8.0,7.0,2.0,9.0,15.0,4.0,19.0,14.0,2.0,16.0,11.0,0.0,11.0,tech
25PJ,90532.0,Medewerker marketing en communicatie (Marketing medewerker),72.0,53.0,125.0,50.0,36.0,86.0,27.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,41.0,24.0,12.0,36.0,17.0,13.0,30.0,24.0,14.0,38.0,0.0,0.0,0.0,growth
25PJ,93191.0,ICT-beheer (ICT-beheerder),4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PJ,93220.0,Game artist,80.0,18.0,98.0,36.0,9.0,45.0,25.0,4.0,29.0,13.0,3.0,16.0,0.0,1.0,1.0,8.0,0.0,8.0,3.0,1.0,4.0,8.0,2.0,10.0,8.0,1.0,9.0,13.0,2.0,15.0,tech
25PJ,94500.0,Signmaker (Medewerker sign),18.0,4.0,22.0,12.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,7.0,2.0,9.0,9.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,design
25PJ,94510.0,Signmaker (Allround signmaker),13.0,5.0,18.0,10.0,4.0,14.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,2.0,1.0,3.0,6.0,3.0,9.0,8.0,2.0,10.0,1.0,0.0,1.0,design
25PJ,95060.0,ICT-medewerker (Medewerker ICT),83.0,3.0,86.0,55.0,2.0,57.0,27.0,0.0,27.0,3.0,0.0,3.0,0.0,0.0,0.0,19.0,1.0,20.0,24.0,0.0,24.0,16.0,2.0,18.0,23.0,0.0,23.0,3.0,0.0,3.0,tech
25PJ,95070.0,ICT-medewerker (Medewerker beheer ICT),214.0,8.0,222.0,136.0,6.0,142.0,73.0,2.0,75.0,25.0,1.0,26.0,9.0,0.0,9.0,32.0,2.0,34.0,43.0,1.0,44.0,49.0,4.0,53.0,35.0,1.0,36.0,13.0,1.0,14.0,tech
25PJ,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),135.0,5.0,140.0,114.0,8.0,122.0,58.0,8.0,66.0,13.0,4.0,17.0,2.0,2.0,4.0,7.0,0.0,7.0,28.0,0.0,28.0,36.0,0.0,36.0,37.0,4.0,41.0,7.0,2.0,9.0,tech
25PJ,95312.0,Applicatie- en mediaontwikkeling (Gamedeveloper),16.0,3.0,19.0,27.0,5.0,32.0,20.0,3.0,23.0,8.0,0.0,8.0,5.0,0.0,5.0,4.0,0.0,4.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,1.0,11.0,4.0,0.0,4.0,tech
25PJ,95321.0,ICT- en mediabeheer (ICT-beheerder),244.0,6.0,250.0,192.0,8.0,200.0,119.0,9.0,128.0,35.0,2.0,37.0,6.0,2.0,8.0,14.0,0.0,14.0,64.0,1.0,65.0,49.0,0.0,49.0,74.0,7.0,81.0,24.0,0.0,24.0,tech
25PJ,95323.0,ICT- en mediabeheer (Netwerkbeheerder),13.0,0.0,13.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25PJ,95701.0,Mediadeveloper,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PL,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,58.0,18.0,76.0,82.0,30.0,112.0,124.0,50.0,174.0,167.0,102.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,55.0,growth
25PL,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,26.0,2.0,28.0,58.0,3.0,61.0,93.0,6.0,99.0,244.0,15.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,34.0,tech
25PL,25189.0,ICT-beheerder,0.0,0.0,0.0,54.0,4.0,58.0,130.0,5.0,135.0,204.0,9.0,213.0,302.0,12.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,5.0,104.0,tech
25PL,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,37.0,1.0,38.0,71.0,5.0,76.0,61.0,4.0,65.0,151.0,14.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,45.0,tech
25PL,25192.0,Medewerker ICT,0.0,0.0,0.0,18.0,1.0,19.0,36.0,3.0,39.0,61.0,5.0,66.0,92.0,5.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,15.0,23.0,1.0,24.0,tech
25PL,25201.0,Mediavormgever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,69.0,129.0,,,,,,,,,,,,,,,,tech
25PL,25215.0,Signspecialist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,27.0,,,,,,,,,,,,,,,,design
25PL,90413.0,Mediavormgever (Grafische vormgeving),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,30.0,tech
25PL,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25PL,90532.0,Medewerker marketing en communicatie (Marketing medewerker),114.0,53.0,167.0,59.0,37.0,96.0,33.0,25.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,48.0,40.0,14.0,54.0,38.0,25.0,63.0,35.0,24.0,59.0,0.0,0.0,0.0,growth
25PL,95060.0,ICT-medewerker (Medewerker ICT),30.0,3.0,33.0,14.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,13.0,7.0,1.0,8.0,14.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PL,95070.0,ICT-medewerker (Medewerker beheer ICT),74.0,4.0,78.0,50.0,2.0,52.0,20.0,2.0,22.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,39.0,17.0,2.0,19.0,24.0,0.0,24.0,17.0,2.0,19.0,1.0,1.0,2.0,tech
25PL,95321.0,ICT- en mediabeheer (ICT-beheerder),222.0,9.0,231.0,122.0,7.0,129.0,57.0,6.0,63.0,2.0,0.0,2.0,0.0,0.0,0.0,55.0,0.0,55.0,68.0,3.0,71.0,61.0,1.0,62.0,55.0,6.0,61.0,6.0,0.0,6.0,tech
25PM,22166.0,Medewerker marketing en communicatie,37.0,10.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25PM,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,25.0,10.0,35.0,43.0,23.0,66.0,64.0,40.0,104.0,62.0,65.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,26.0,growth
25PM,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,38.0,1.0,39.0,79.0,3.0,82.0,105.0,7.0,112.0,130.0,4.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,32.0,tech
25PM,25188.0,Gamedeveloper,0.0,0.0,0.0,20.0,2.0,22.0,29.0,2.0,31.0,37.0,2.0,39.0,30.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,tech
25PM,25189.0,ICT-beheerder,0.0,0.0,0.0,60.0,1.0,61.0,104.0,3.0,107.0,140.0,5.0,145.0,162.0,1.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,43.0,tech
25PM,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,48.0,2.0,50.0,84.0,0.0,84.0,89.0,1.0,90.0,72.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,tech
25PM,25192.0,Medewerker ICT,0.0,0.0,0.0,30.0,1.0,31.0,57.0,3.0,60.0,67.0,3.0,70.0,64.0,4.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,17.0,32.0,1.0,33.0,tech
25PM,25197.0,Allround DTP-er,0.0,0.0,0.0,10.0,5.0,15.0,22.0,6.0,28.0,28.0,15.0,43.0,22.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,tech
25PM,25201.0,Mediavormgever,0.0,0.0,0.0,46.0,23.0,69.0,77.0,48.0,125.0,90.0,65.0,155.0,100.0,82.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,tech
25PM,90020.0,Applicatieontwikkelaar,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PM,90413.0,Mediavormgever (Grafische vormgeving),92.0,58.0,150.0,65.0,41.0,106.0,61.0,32.0,93.0,42.0,23.0,65.0,8.0,4.0,12.0,14.0,9.0,23.0,8.0,12.0,20.0,6.0,11.0,17.0,25.0,13.0,38.0,31.0,18.0,49.0,tech
25PM,90414.0,Mediavormgever (Interactieve vormgeving),10.0,5.0,15.0,7.0,3.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25PM,90532.0,Medewerker marketing en communicatie (Marketing medewerker),35.0,20.0,55.0,54.0,18.0,72.0,32.0,11.0,43.0,3.0,2.0,5.0,1.0,0.0,1.0,17.0,10.0,27.0,17.0,8.0,25.0,14.0,9.0,23.0,21.0,8.0,29.0,1.0,2.0,3.0,growth
25PM,93191.0,ICT-beheer (ICT-beheerder),5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,11.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PM,95060.0,ICT-medewerker (Medewerker ICT),63.0,0.0,63.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,24.0,25.0,0.0,25.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PM,95070.0,ICT-medewerker (Medewerker beheer ICT),83.0,1.0,84.0,45.0,0.0,45.0,22.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,15.0,14.0,0.0,14.0,15.0,0.0,15.0,19.0,0.0,19.0,0.0,0.0,0.0,tech
25PM,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),76.0,3.0,79.0,53.0,1.0,54.0,29.0,1.0,30.0,11.0,0.0,11.0,2.0,0.0,2.0,5.0,1.0,6.0,20.0,1.0,21.0,19.0,1.0,20.0,22.0,1.0,23.0,5.0,0.0,5.0,tech
25PM,95312.0,Applicatie- en mediaontwikkeling (Gamedeveloper),62.0,2.0,64.0,31.0,2.0,33.0,14.0,1.0,15.0,3.0,0.0,3.0,2.0,0.0,2.0,10.0,1.0,11.0,7.0,0.0,7.0,12.0,2.0,14.0,8.0,0.0,8.0,1.0,0.0,1.0,tech
25PM,95321.0,ICT- en mediabeheer (ICT-beheerder),166.0,3.0,169.0,138.0,3.0,141.0,85.0,1.0,86.0,11.0,0.0,11.0,0.0,0.0,0.0,31.0,0.0,31.0,22.0,0.0,22.0,56.0,2.0,58.0,70.0,1.0,71.0,5.0,0.0,5.0,tech
25PM,95323.0,ICT- en mediabeheer (Netwerkbeheerder),2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PM,95705.0,Allround DTP-er,41.0,11.0,52.0,28.0,9.0,37.0,21.0,6.0,27.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,2.0,11.0,5.0,1.0,6.0,18.0,6.0,24.0,6.0,0.0,6.0,tech
25PN,22086.0,Mediavormgever,119.0,62.0,181.0,52.0,28.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PN,22166.0,Medewerker marketing en communicatie,110.0,71.0,181.0,73.0,58.0,131.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25PN,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,46.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,86.0,growth
25PN,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,122.0,4.0,126.0,142.0,3.0,145.0,,,,,,,,,,,,,,,,tech
25PN,25189.0,ICT-beheerder,0.0,0.0,0.0,97.0,2.0,99.0,165.0,1.0,166.0,210.0,4.0,214.0,200.0,6.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,70.0,tech
